"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1845121981873783212","Sat Oct 12 15:28:06 +0000 2024","1","Gw sebagai ketua sekaligus perwakilan studi independen bersama petinggi desa dan aparat mimpin musyawarah dan perkenalan. Kurang lebih kayak lokakarya sih Betapa kagetnya gw liat pisang goreng pake sambel kacang tapi ternyata enak banget woyyyy https://t.co/hJqMyCtc3C","1845124290431361441","https://pbs.twimg.com/media/GZsyvodaAAIvxtK.jpg","kopifilterpagi","in","he/him","0","1","0","https://x.com/kopifilterpagi/status/1845124290431361441","788492883187814400","kopifilterpagi"
"1845121981873783212","Sat Oct 12 15:18:55 +0000 2024","19","Siapa bilang anak muda gak bisa berkontribusi buat laut? Gw buktiin kalau kita bisa! Simak cerita pengalaman studi independen gw di Sulawesi Tengah. Btw ini fully funded lohh ‍↔️‍↔️ A thread. #marinescience #pesonaindonesia #jalesvevajayamahe https://t.co/r1IqY19XeS","1845121981873783212","https://pbs.twimg.com/media/GZswp2YaAAUEWIl.jpg","","in","he/him","0","1","0","https://x.com/kopifilterpagi/status/1845121981873783212","788492883187814400","kopifilterpagi"
"1845040379201982841","Sat Oct 12 09:54:40 +0000 2024","0","hol on berarti satu tahun dong aku ga ngerasa kursi kuliah sebelumnya studi independen sekarang magang next skripsi dan kayanya skripsian gak di kelas lagi wtf","1845040379201982841","","","in","","0","1","0","https://x.com/rfsyhb/status/1845040379201982841","1326864829","rfsyhb"
"1844669904529895734","Fri Oct 11 09:22:32 +0000 2024","1","semangat ingin baitoku pupus setelah kelas tiap minggu ada tugas ada happyo tapi cuma 1 sks belum juga matkul pbl studi independen cokkkk pdhl cuma 17 sks maba dulu pernah 24 sks tapi ga mati","1844669904529895734","","","in","","0","1","0","https://x.com/amefurande/status/1844669904529895734","1430880680645300227","amefurande"
"1844202396605718546","Thu Oct 10 02:24:49 +0000 2024","0","[MAHASISWA BERPRESTASI] Selamat untuk Ilyasa Irfan (MRL 21) telah lolos Magang dan Studi Independen Bersertifikat (MSIB) Batch 7 di Samabe Bali Suites &amp; Villas Semoga pencapaian ini dapat menjadi motivasi untuk terus berkembang dan meraih prestasi baru https://t.co/23z7fLgEnD","1844202396605718546","https://pbs.twimg.com/media/GZfsTSvaAAEfUUJ.jpg","","in","Bumi Siliwangi Bandung","0","0","0","https://x.com/mrl_upi/status/1844202396605718546","235234577","mrl_upi"
"1843147114639220904","Mon Oct 07 04:31:30 +0000 2024","0","KAYAK NAMA MENTOR GUE PAS STUDI INDEPENDEN ASUUU","1843147114639220904","","","in","","0","0","0","https://x.com/kiraraexpress/status/1843147114639220904","1633303183194980352","kiraraexpress"
"1843070726993248637","Sun Oct 06 23:27:58 +0000 2024","0","Ratusan Mahasiswa Ikuti Studi Independen Bersertifikat di IMIP https://t.co/UTLAck78SX","1843070726993248637","","","in","","0","0","0","https://x.com/ComMetrosulteng/status/1843070726993248637","1548631251111751680","ComMetrosulteng"
"1842159374409830565","Fri Oct 04 11:06:35 +0000 2024","8","Need joki proyek tugas akhir studi independen bidang pemasaran + yang bisa bimbing ngejelasin aku kalau kurang paham #jokitugas","1842159374409830565","","","in","","0","41","0","https://x.com/CLsybyd_/status/1842159374409830565","1619194632201711616","CLsybyd_"
"1842067235973824617","Fri Oct 04 05:00:27 +0000 2024","20","Selamat Datang Peserta MSIB Batch 7! Pupuk Kaltim dengan bangga memulai Program Magang Studi Independen Bersertifikat (MSIB) Batch 7! Tahun ini 27 peserta terpilih dari berbagai Perguruan Tinggi di Indonesia akan mendapatkan kesempatan emas untuk menimba ilmu dan pengalaman https://t.co/acQ3teYaej","1842067235973824617","https://pbs.twimg.com/media/GZBWWHxbAAYcb3U.jpg","","in","Bontang, Kalimantan Timur","0","0","21","https://x.com/pupukkaltim_id/status/1842067235973824617","855339725204238337","pupukkaltim_id"
"1842027651898474500","Fri Oct 04 02:23:10 +0000 2024","0","Minggu 29 September 2024 Kepala Dinas Lingkungan Hidup dan Kehutanan Provinsi Sulawesi Selatan diwakili oleh Kepala Bidang Perhutanan Sosial Hidayat menghadiri acara Penyambutan Mahasiswa Peserta Program Magang dan Studi Independen Bersertifikat (MSIB) https://t.co/wIa1KQRgX9","1842027651898474500","https://pbs.twimg.com/media/GZAyYODbAAA7sA6.jpg","","in","Kota Makassar","0","0","0","https://x.com/DLHKPROVSULSEL/status/1842027651898474500","1793501935305420800","DLHKPROVSULSEL"
"1841759909165375492","Thu Oct 03 08:39:15 +0000 2024","0"," Kapan skripsi? Ga ikut studi independen? dan mendekati kata-kata kapan lulus. It make me overwhelmed (ya tau sih yg pada nanyain kyk gitu orang yg ngga aku deket samsek but it has some annoying feeling for me). Iya tau masa kuliah tuh waktunya kita eksplor diri","1841759910993986023","","kagisu0619","in","","0","1","0","https://x.com/kagisu0619/status/1841759910993986023","1489282481677541376","kagisu0619"
"1801502843188216313","Wed Oct 02 23:06:27 +0000 2024","1","@nolocdet @UPIfess bolehh tapi aku bukan magang si.. aku SI studi independen (barangkali harus spesifik M aja magang gabisa SI)","1841615758503366696","","nolocdet","in","Bandung, Indonesia","0","0","0","https://x.com/semicolonbtrfly/status/1841615758503366696","1285847140896395265","semicolonbtrfly"
"1841509100993343575","Wed Oct 02 16:02:37 +0000 2024","0","mulai terdeteksi puyenk puyenk studi independen enih","1841509100993343575","","","in","","0","0","0","https://x.com/lrzstarr_/status/1841509100993343575","1771001469464145920","lrzstarr_"
"1841386658199212465","Wed Oct 02 07:56:05 +0000 2024","0","Setuju untuk pendidikan dasar Tapi klo untuk pendidikan tinggi inovasi &amp; gebrakan beliau bener2 yg dibutuhkan oleh negeri ini Magang merdeka studi independen kkn merdeka iisma pertukaran mhswa dll Walaupun dalam implementasi msh perlu byk evaluasi tapi program tsb BRILLIANT","1841386658199212465","","","in","","0","0","0","https://x.com/mesodigital/status/1841386658199212465","1168845775331184640","mesodigital"
"1841306816183243095","Wed Oct 02 02:38:49 +0000 2024","0","Open joki tugas laporan magang dan studi independen. Dikerjakan oleh alumni magang dan studi independen kampus merdeka langsung. Tanya-tanya dulu jg boleh bgt ya langsung WA di bio #jokijurnal #jokimakalah #jokitugas #ZonaBA #Zonajajan #zonauang","1841306816183243095","","","in","","0","0","0","https://x.com/matchachwann/status/1841306816183243095","1329075392670416898","matchachwann"
"1841099570882683120","Tue Oct 01 17:15:20 +0000 2024","0","@febrianppkw @worksfess Wah mantep nih tp aku blm ada pengalaman kerja kak :( cuma pernah ikut studi Independen kampus merdeka di salah satu konsultan ERP Odoo gitu","1841165011210944737","","febrianppkw","in","DKI Jakarta, Indonesia","0","1","0","https://x.com/salsaaab__/status/1841165011210944737","985709888461402112","salsaaab__"
"1840559498102210778","Tue Oct 01 05:23:50 +0000 2024","0","@V3g3L Alhamdulillaah sy pernah berkunjung ke kantor pusat MUI dlm rangka studi lembaga independen ini diisi org² hebat makanya proses mengeluarkan sertifikat halal itu detail lha kalo dipegang kemenag mau jadi apa?","1840985954879988191","","V3g3L","in","","0","0","0","https://x.com/annur_88/status/1840985954879988191","571325728","annur_88"
"1840683227083571463","Mon Sep 30 09:20:54 +0000 2024","0","ya allah hari ini saya sudah dapat pembimbing skripsi kuatkan lah hamba ya allah untuk menghadapi skripsi + studi independen ini","1840683227083571463","","","in","Arab sebelah amerika","0","0","0","https://x.com/marchhumanrace/status/1840683227083571463","1319572922269249541","marchhumanrace"
"1840578965054140555","Mon Sep 30 02:26:36 +0000 2024","2","Open joki tugas laporan magang dan studi independen. Dikerjakan oleh alumni magang dan studi independen kampus merdeka langsung. Tanya-tanya dulu jg boleh bgt ya langsung WA di bio #jokijurnal #jokimakalah #jokitugas #ZonaBA #Zonajajan #zonauang","1840578965054140555","","","in","","0","0","0","https://x.com/matchachwann/status/1840578965054140555","1329075392670416898","matchachwann"
"1840039113703207244","Sat Sep 28 15:55:49 +0000 2024","0","@hydrol0gy harus magang/studi independen/iisma atau konversi MBKM/MSIB lainnya","1840057836635861207","","hydrol0gy","in","Sidoarjo, Indonesia","0","0","0","https://x.com/drakulakuota/status/1840057836635861207","1261210006944276481","drakulakuota"
"1839603268894548098","Fri Sep 27 09:49:32 +0000 2024","0","Hai #SobatSukses BSI Career Selamat &amp; sukses untuk mahasiswa/i terbaik dari Universitas Bina Sarana Informatika yang berhasil lolos pada program Magang &amp; Studi Independen Bersertifikat (MSIB) Kampus Merdeka Batch 7 Tahun 2024 https://t.co/276EqqbUBf","1839603268894548098","https://pbs.twimg.com/media/GYeVarWbkAA_YQT.jpg","","in","Kota Tangerang, Banten","0","1","0","https://x.com/ubsi_cimone/status/1839603268894548098","4197099733","ubsi_cimone"
"1839512189486694828","Fri Sep 27 04:26:24 +0000 2024","0","@collegemfs Bisa ikut program mbkm yg pmm 3 sama msib 7 walau cuma studi independen sih ..tapi saya bangga sama sidang proyek dkv kelompokku dipuji sama dosen penguji bangga pol walau terkesan biasa saja hiikss ","1839521950827450719","","collegemfs","in","dunia lain","0","0","0","https://x.com/lunaeshappire/status/1839521950827450719","1207915328832884736","lunaeshappire"
"1839502639698198760","Fri Sep 27 03:09:40 +0000 2024","3","Program Magang dan Studi Independen Bersertifikat (MSIB) bertajuk Jalan Mapan (Jelajah Hutan Masa Depan) Perhutanan Sosial Tahun 2024 Lihat melalui link berikut ini #TikTok https://t.co/cfpK1LPKKt","1839502639698198760","","","in","Palangka Raya","0","0","0","https://x.com/DishutKalteng/status/1839502639698198760","1825429181146320896","DishutKalteng"
"1839465537677746351","Fri Sep 27 00:42:14 +0000 2024","0","Hai Sobat YOMA! Selamat bergabung kepada 88 mahasiswa Magang &amp; Studi Independen Bersertifikat (MSIB) dari 28 Perguruan Tinggi se Indonesia. Mereka berkomitmen untuk berkontribusi dalam program Pertanian Modern di Kabupaten Sukoharjo. Kita bisa memajukan Pertanian Indonesia! https://t.co/aX1yMYhOOz","1839465537677746351","https://pbs.twimg.com/media/GYcX6btbsAAg5GJ.jpg","","in","Yogyakarta dan Magelang","0","0","0","https://x.com/Polbangtan_YoMa/status/1839465537677746351","830960706753212416","Polbangtan_YoMa"
"1839154914653851952","Thu Sep 26 23:53:30 +0000 2024","0","@nolocdet @collegemfs yang magang nya aja kah kak? aku kemaren studi independen msib","1839453272203243657","","nolocdet","in","","0","1","0","https://x.com/3002sun4a/status/1839453272203243657","1525738047945420800","3002sun4a"
"1839218093517918401","Thu Sep 26 08:18:59 +0000 2024","0","Hai #SobatSukses BSI Career Selamat &amp; sukses untuk mahasiswa/i terbaik dari Universitas Bina Sarana Informatika yang berhasil lolos pada program Magang &amp; Studi Independen Bersertifikat (MSIB) Kampus Merdeka Batch 7 Tahun 2024. https://t.co/3M3yv1jFsv","1839218093517918401","https://pbs.twimg.com/media/GYY3Fq3aMAIxVgA.jpg","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/bsiFatmawati/status/1839218093517918401","3681841812","bsiFatmawati"
"1839217944888487991","Thu Sep 26 08:18:23 +0000 2024","0","Hai #SobatSukses BSI Career Selamat &amp; sukses untuk mahasiswa/i terbaik dari Universitas Bina Sarana Informatika yang berhasil lolos pada program Magang &amp; Studi Independen Bersertifikat (MSIB) Kampus Merdeka Batch 7 Tahun 2024. https://t.co/IdgptkbisO","1839217944888487991","https://pbs.twimg.com/media/GYY29coXEAAiPcn.jpg","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/bsiFatmawati/status/1839217944888487991","3681841812","bsiFatmawati"
"1839159761302073790","Thu Sep 26 04:27:11 +0000 2024","0","Mahasiswa UMMI Akan Lakukan Magang dan Studi Independen Bersertifikat di 17 Perusahaan https://t.co/skTRsRejMP","1839159761302073790","","","in","Yogyakarta, Indonesia","0","0","1","https://x.com/WartaPTM/status/1839159761302073790","1303117650831106048","WartaPTM"
"1838954428721967431","Wed Sep 25 14:51:16 +0000 2024","0","perlu gap 1 tahun dulu untuk belajar Kritik Sastra dulu enggak bisa dikonversi karena mata kuliahnya nggak sesuai bidang studi independen. tapi lumayan buat referensi bikin-bikin tulisan https://t.co/KcYmENLdrA","1838954428721967431","https://pbs.twimg.com/media/GYVHTQZbwAAqCDd.jpg","","in","— ing madya mangun karso.","0","0","0","https://x.com/sekaragatira/status/1838954428721967431","3278899946","sekaragatira"
"1838783583764516954","Wed Sep 25 03:32:23 +0000 2024","0","Pas kuliah sempet ikut program Studi Independen sampe akhirnya masuk kualifikasi di Habibie Tech Fest. Ketemu sama coaches dan temen-temen yang luar biasaa jadi aku cuma familiar sama nomor 3. sisanya belum pernah denger/tau program dan kontribusi yang pernah dikerjakan","1838783583764516954","","","in","Bandung, Indonesia","0","1","0","https://x.com/bubukflo/status/1838783583764516954","1718908681012785152","bubukflo"
"1838768127313875040","Wed Sep 25 02:30:58 +0000 2024","0","Open joki tugas laporan magang dan studi independen. Dikerjakan oleh alumni magang dan studi independen kampus merdeka langsung. Tanya-tanya dulu jg boleh bgt ya langsung WA di bio #jokijurnal #jokimakalah #jokitugas #ZonaBA #Zonajajan #zonauang","1838768127313875040","","","in","","0","0","0","https://x.com/matchachwann/status/1838768127313875040","1329075392670416898","matchachwann"
"1838757195112157306","Wed Sep 25 01:49:45 +0000 2024","0","ketua kompi studi independen humas ukm ketua divisi desain media hima tugas tugas stupen tugas tugas kuliah","1838757755320176908","","_amertaa_","in","Jakarta Capital Region, Indone","0","1","0","https://x.com/_amertaa_/status/1838757755320176908","1238125491363577856","_amertaa_"
"1838755520397910509","Wed Sep 25 01:40:53 +0000 2024","0","gausah ngomong ga kerja sesuai pendidikan deh kalo pas dicek udah studi independen di jenjang karier itu kek kesannya lompat jauh bgt ","1838755520397910509","","","in","Miffy heart","0","1","0","https://x.com/kuuki_ga_/status/1838755520397910509","1147823186672623616","kuuki_ga_"
"1838440932229943369","Tue Sep 24 05:08:59 +0000 2024","0","Meskipun analisis DNA belum berhasil dilakukan karena keterbatasan sampel dan kondisi preservasi studi morfometrik dan komparatif menunjukkan bahwa H. luzonensis mungkin berevolusi secara independen dari H. erectus di Asia Tenggara.","1838445505833247088","","Basarahsasmita","in","","0","1","0","https://x.com/Basarahsasmita/status/1838445505833247088","1310912206481965056","Basarahsasmita"
"1837066862645104777","Fri Sep 20 09:50:49 +0000 2024","0","Fun Friday kali ini dilaksanakan sekaligus untuk mempererat keakraban antara para peserta Magang dan Studi Independen Bersertifikat (MSIB) dengan pegawai PFN. Pada kegiatan ini Bapak Dwi Heriyanto B selaku Direktur Utama PFN menyambut para peserta MSIB dan menyampaikan wawasan- https://t.co/LSTwOWWkwJ","1837066880080826602","https://pbs.twimg.com/media/GX6Slu8aUAEjgLe.jpg","StudioPFN","in","Jakarta, Indonesia","0","1","0","https://x.com/StudioPFN/status/1837066880080826602","1667761592","StudioPFN"
"1837036089846157639","Fri Sep 20 07:48:28 +0000 2024","1"," Bangga! Dosen Prodi Ilkom UBBG berhasil lolos sebagai Dosen Pendamping Program (DPP) MSIB Angkatan 7 Tahun 2024. Siap mendampingi generasi muda dalam Program Magang dan Studi Independen Bersertifikat! #universitasbbg #ubbghebat #msib2024 #dosenhebat #ilkomubbg https://t.co/nAB4qdf0FU","1837036089846157639","https://pbs.twimg.com/media/GX52k3ObcAAmhQM.jpg","","in","Banda Aceh, Indonesia","0","0","0","https://x.com/universitasbbg/status/1837036089846157639","1306361298","universitasbbg"
"1836940114070839696","Fri Sep 20 01:27:06 +0000 2024","1","Pelda Susanto Babinsa Banjararum Koramil 05/Kalibawang Kodim 0731/Kulon Progo Kamis (19/09/2024) Pembukaan Napak Tilas Persandian peserta Magang dan Studi Independen (MSIB) program kampus merdeka kemdikbudristek peserta 45 orang dan pendukung 20 orang. https://t.co/XCGRGJiZbT","1836940114070839696","https://pbs.twimg.com/media/GX4fTChboAAmrak.jpg","","in","","0","0","0","https://x.com/KoramilNGL06/status/1836940114070839696","1817769400239550464","KoramilNGL06"
"1836907454287991026","Thu Sep 19 23:17:19 +0000 2024","1","Pelda Susanto Babinsa Banjararum Koramil 05/Kalibawang Kodim 0731/Kulon Progo Kamis (19/09/2024) di Hal Balkal Banjararum hadiri Pemb Napak Tilas Persandian peserta Magang dan Studi Independen (MSIB) program kampus merdeka kemdikbudristek peserta 45 org dan pendukung 20 org. https://t.co/3o078GKFJw","1836907454287991026","https://pbs.twimg.com/media/GX4BlA9aEAA7JqA.jpg","","in","Kulon Progo, Yogyakarta","0","0","0","https://x.com/pendim0731/status/1836907454287991026","710626216135491584","pendim0731"
"1836867886301991077","Thu Sep 19 20:40:06 +0000 2024","0","Wkwk pasrah bgt dpt kelompok yg g enak di studi Independen : ) mana sampe Desember pula. Desain ig ajh g ad yg bantuin apalagi nanti : ( poor on me","1836867886301991077","","","in","","0","1","0","https://x.com/blueblueskyyy_/status/1836867886301991077","1833543366275108864","blueblueskyyy_"
"1836780806800568541","Thu Sep 19 14:54:04 +0000 2024","0","Dukung Pengembangan SDM Industri Film PFN Gelar Onboarding Magang dan Studi Independen Bersertifikat (MSIB) Batch 7 https://t.co/ql4Ges4DHU","1836780806800568541","","","in","Jakarta","0","0","0","https://x.com/ntvnewsid/status/1836780806800568541","1758030653344657408","ntvnewsid"
"1836752316273442975","Thu Sep 19 13:00:52 +0000 2024","1","sedang merenung apakah ini keputusan yang tepat untuk ikut studi independen ini :)","1836752316273442975","","","in","","0","0","0","https://x.com/kamugakjelasyah/status/1836752316273442975","1207284962887491584","kamugakjelasyah"
"1836355978159415743","Wed Sep 18 10:45:57 +0000 2024","0","Kegiatan Onboarding Magang dan Studi Independen Bersertifikat Batch 7 PT Produksi Film Negara (Persero). Jakarta (18/09/2024)- PT Produksi Film Negara (Persero) menyelenggarakan Onboarding Magang dan Studi Independen Bersertifikat (MSIB) Batch 7 di BlackBox PFN. https://t.co/jfUJQemVVt","1836355978159415743","https://pbs.twimg.com/media/GXwLZXNakAEEoei.jpg","","in","Jakarta, Indonesia","0","1","0","https://x.com/StudioPFN/status/1836355978159415743","1667761592","StudioPFN"
"1835888690633326777","Tue Sep 17 03:49:07 +0000 2024","1","Kepala DPKP Pandeglang menyampaikan sambutan di hadapan 81 Mahasiswa Magang &amp; Studi Independen Bersertifikat dari berbagai universitas terpilih yang akan ditempatkan di 4 Kecamatan lokus yakni Carita Panimbang Sobang dan Cikeusik https://t.co/3I038WQ247","1835888690633326777","https://pbs.twimg.com/media/GXpjB0QacAA3NqX.jpg","","in","Pandeglang, Indonesia","0","0","0","https://x.com/dpkppandeglang/status/1835888690633326777","4716748892","dpkppandeglang"
"1835879756732248280","Tue Sep 17 03:13:37 +0000 2024","1","Pelepasan Mahasiswa Magang &amp; Studi Independen Bersertifikat Tahun 2024 di Kampus Politeknik Enjiniring Pertanian Indonesia ((PEPI) Kementan Ri oleh Direktur PEPI dan Kepala DPKP Pandeglang Selasa 17.09.2024 cc @BadanPangan @nasirdistan @setdapandeglang @irnacenter @BudiSJanuardi https://t.co/Ekr66bW4BI","1835879756732248280","https://pbs.twimg.com/media/GXpa5tkaUAAGl3R.jpg","","in","Pandeglang, Indonesia","0","0","0","https://x.com/dpkppandeglang/status/1835879756732248280","4716748892","dpkppandeglang"
"1835413793377222701","Sun Sep 15 20:22:03 +0000 2024","1","Kok takut sm tugas2 project Studi Independen yah but whatever the condition just say bismillahirrahmanirrahim","1835413793377222701","","","in","","0","0","0","https://x.com/blueblueskyyy_/status/1835413793377222701","1833543366275108864","blueblueskyyy_"
"1835187532230709457","Sun Sep 15 15:40:20 +0000 2024","0","@yasirkuat @_owh_gitu_ya_ @zy_zy_lestary Dan kalau lo nanya uang pendidikan membengkak kmna jawabannya salah satunya adl PMM yg udh nyampe batch 4 KM udah smpe batch 8 MSIB batch 7 studi independen jg dpet uang saku blm lagi PKM blm lagi IISMA &amp; peluang untuk lolos ikut program ini besar tp dananya jg tentu besar","1835342899732713661","","urfavcrushqii","in","","0","1","0","https://x.com/urfavcrushqii/status/1835342899732713661","1663775722442481664","urfavcrushqii"
"1834796210994970758","Sat Sep 14 22:58:53 +0000 2024","1","@gigijijel @UTmenfess studi independen mungkin masih memungkinkan kak karena kadang2 ada yg live classnya mulai 19.00","1835090875036451158","","gigijijel","in","","0","1","0","https://x.com/effervcent/status/1835090875036451158","1688003270","effervcent"
"1834796210994970758","Sat Sep 14 16:22:45 +0000 2024","0","@effervcent @apasigengss studi independen itu belajarr? atau magang kak?","1834991183019585846","","effervcent","in","Bandung","0","0","0","https://x.com/buzzerkeadilann/status/1834991183019585846","1159781465615323136","buzzerkeadilann"
"1834796210994970758","Sat Sep 14 07:20:58 +0000 2024","1","@isekaiwarrior @effervcent @UTmenfess Aku juga sambil kerja lancar aja walau kadang ada bentrok tapi bisa izin kalo sehari mah btw aku ikutnya studi independen","1834854838431367294","","isekaiwarrior","in","","0","1","0","https://x.com/G0Pong/status/1834854838431367294","1566016086298218496","G0Pong"
